id,public_id,name,SMILES,InDomain
14640,FDB014637,Obacunone,CC12CCC3C4(C)C=CC(=O)OC(C)(C)C4CC(=O)C3(C)C11OC1C(=O)OC2C1=COC=C1,TRUE
14646,FDB014643,Cyclocalamin,COC(=O)CC1OC(C)(C)C2C(=O)C(O)C3(C)C(CCC4(C)C(OC(=O)C5OC345)C3=COC=C3)C12C,TRUE
14650,FDB014647,"11,13-Dihydrotaraxinic acid glucosyl ester",CC1[C@@H]2CCC(=CCC\C(C)=C\[C@H]2OC1=O)C(=O)O[C@@H]1[C@@H](O)[C@H](O)O[C@H](CO)[C@H]1O,TRUE
14656,FDB014653,Oleuropein,[H][C@]1(CC(=O)OCCC2=CC(O)=C(O)C=C2)\C(=C\C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C1C(=O)OC,TRUE
14674,FDB014671,Grosheimin,CC1C2C3OC(=O)C(=C)C3C(O)CC(=C)C2CC1=O,TRUE
14680,FDB014677,Ginsenoside Rb1,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,TRUE
14681,FDB014678,Elaterinide,CC(=O)OC(C)(C)\C=C\C(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,TRUE
14685,FDB014682,Silica gel,O.[SiH4],TRUE
14694,FDB014691,Alantolactone,CC1CCCC2(C)CC3OC(=O)C(=C)C3C=C12,TRUE
14718,FDB014715,Limonin,CC1(C)OC2CC(=O)OCC22C1CC(=O)C1(C)C2CCC2(C)C(OC(=O)C3OC123)C1=COC=C1,TRUE
14719,FDB014716,Nigakihemiacetal B,COC1=CC(C)C2CC3OC(O)CC4C(C)=C(OC)C(=O)C(C34C)C2(C)C1=O,TRUE
14721,FDB014718,Pyrrole,N1C=CC=C1,TRUE
14736,FDB014733,Pyridine,C1=CC=NC=C1,TRUE
14740,FDB014737,Isoalantolactone,CC12CCCC(=C)C1CC1C(C2)OC(=O)C1=C,TRUE
14743,FDB014740,Iron(II) sulfate (FeSO4),[Fe++].[O-]S([O-])(=O)=O,TRUE
14744,FDB014741,Iron vitriol,O.O.O.O.O.O.O.[Fe++].[O-]S([O-])(=O)=O,TRUE
14763,FDB014760,"(2Z,6E)-Farnesol",CC(C)=CCC\C(C)=C\CC\C(C)=C/CO,TRUE
14793,FDB014790,Zapoterin,CC12CC(O)C3C4(C)C=CC(=O)OC(C)(C)C4CC(=O)C3(C)C11OC1C(=O)OC2C1=COC=C1,TRUE
14802,FDB014799,Nootkatone,CC1CC(=O)C=C2CCC(CC12C)C(C)=C,TRUE
14809,FDB014806,Ferrous gluconate,[Fe++].OCC(O)C(O)C(O)C(O)C([O-])=O.OCC(O)C(O)C(O)C(O)C([O-])=O,TRUE
14817,FDB014814,Carnosol,CC(C)C1=CC2=C(C(O)=C1O)C13CCCC(C)(C)C1CC2OC3=O,TRUE
14840,FDB014837,Titanium(IV) oxide (TiO2),[O--].[O--].[Ti+4],TRUE
14848,FDB014845,alpha-Damascone,C\C=C/C(=O)C1C(C)=CCCC1(C)C,TRUE
14887,FDB014884,Safranal,CC1=C(C=O)C(C)(C)CC=C1,TRUE
14888,FDB014885,Picrocrocin,CC1=C(C=O)C(C)(C)CC(C1)OC1OC(CO)C(O)C(O)C1O,TRUE
14910,FDB014907,Limonexic acid,CC1(C)OC2CC(=O)OCC22C1CC(=O)C1(C)C2CCC2(C)C(OC(=O)C3OC123)C1=CC(=O)OC1O,TRUE
14916,FDB014913,p-Menth-8-en-2-ol,C[C@@H]1CC[C@H](CC1O)C(C)=C,TRUE
14926,FDB014923,"p-Mentha-1,8-dien-7-ol",CC(=C)C1CCC(CO)=CC1,TRUE
14927,FDB014924,"(R)-p-Mentha-1,8-dien-7-ol",CC(=C)[C@@H]1CCC(CO)=CC1,TRUE
14929,FDB014926,Menthofuran,CC1CCC2=C(C1)OC=C2C,TRUE
14943,FDB014940,Linalool,CC(C)=CCCC(C)(O)C=C,TRUE
14944,FDB014941,L-Linalool,CC(C)=CCC[C@](C)(O)C=C,TRUE
14948,FDB014945,Nerol,CC(C)=CCC\C(C)=C/CO,TRUE
14949,FDB014946,Neryl acetate,CC(C)=CCC\C(C)=C/COC(C)=O,TRUE
14953,FDB014950,Thiogeraniol,CC(C)=CCC\C(C)=C/CS,TRUE
14956,FDB014953,"(S,Z)-2,7,10-Bisabolatriene",CC(C)=CC\C=C(\C)C1CCC(C)=CC1,TRUE
14963,FDB014960,(+)-3-Thujone,CC(C)[C@@]12C[C@@H]1[C@H](C)C(=O)C2,TRUE
14964,FDB014961,(-)-3-Thujone,CC(C)[C@]12C[C@H]1[C@@H](C)C(=O)C2,TRUE
14965,FDB014962,(-)-3-Isothujone,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2,TRUE
14972,FDB014969,Demethyloleuropein,[H][C@]1(CC(=O)OCCC2=CC(O)=C(O)C=C2)\C(=C/C)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C1C(O)=O,TRUE
14975,FDB014972,Ferrlecit,[Na+].[Fe+3].OCC(O)C(O)C(O)C(O)C([O-])=O.OCC(O)C(O)C(O)C(O)C([O-])=O.OCC(O)C(O)C(O)C(O)C([O-])=O.OCC(O)C(O)C(O)C(O)C([O-])=O,TRUE
14982,FDB014979,Vulgarin,CC1C2CCC3(C)C(C2OC1=O)C(C)(O)C=CC3=O,TRUE
15008,FDB015005,"(Z)-2,6,10-Bisabolatriene",CC(C)=CCC\C(C)=C1/CCC(C)=CC1,TRUE
15027,FDB015024,alpha-Pentylcinnamyl alcohol,CCCCC\C(CO)=C\C1=CC=CC=C1,TRUE
15028,FDB015025,3-(4-Isopropylphenyl)propanal,CC(C)C1=CC=C(CCC=O)C=C1,TRUE
15040,FDB015037,4-(4-Methylphenyl)-2-butanone,CC(=O)CCC1=CC=C(C)C=C1,TRUE
15045,FDB015042,Tetrahydrofurfuryl butyrate,CCCC(=O)OCC1CCCO1,TRUE
15048,FDB015045,4-Hydroxy-4-methyl-7-decenoic acid gamma-lactone,CC\C=C\CCC1(C)CCC(=O)O1,TRUE
15049,FDB015046,(¡À)-5-Hexyldihydro-5-methyl-2(3H)-furanone,CCCCCCC1(C)CCC(=O)O1,TRUE
15054,FDB015051,"(2E,4E)-Decadien-1-ol",CCCCC\C=C\C=C\CO,TRUE
15059,FDB015056,"2-Methoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",COC1=C(O)C=CC(=C1)C1OCC(C)O1,TRUE
15064,FDB015061,"2-Ethoxy-4-(4-methyl-1,3-dioxolan-2-yl)phenol",CCOC1=C(O)C=CC(=C1)C1OCC(C)O1,TRUE
15070,FDB015067,Propyl 2-methylpropanoate,CCCOC(=O)C(C)C,TRUE
15071,FDB015068,Dodecyl 2-methylpropanoate,CCCCCCCCCCCCOC(=O)C(C)C,TRUE
15072,FDB015069,Hexyl crotonate,CCCCCCOC(=O)\C=C/C,TRUE
15073,FDB015070,2-Methylpropyl (2E)-butenoate,C\C=C/C(=O)OCC(C)C,TRUE
15074,FDB015071,cis-3-Hexenyl lactate,CC\C=C/CCOC(=O)C(C)O,TRUE
15077,FDB015074,Hexyl octanoate,CCCCCCCC(=O)OCCCCCC,TRUE
15078,FDB015075,Pentyl octanoate,CCCCCCCC(=O)OCCCCC,TRUE
15079,FDB015076,Heptyl octanoate,CCCCCCCOC(=O)CCCCCCC,TRUE
15080,FDB015077,Octyl 2-methylbutyrate,CCCCCCCCOC(=O)C(C)CC,TRUE
15081,FDB015078,Octyl heptanoate,CCCCCCCCOC(=O)CCCCCC,TRUE
15083,FDB015080,Cyclohexyl propionate,CCC(=O)OC1CCCCC1,TRUE
15084,FDB015081,Diethylene glycol distearate,CCCCCCCCCCCCCCCCCC(=O)OCCOCCOC(=O)CCCCCCCCCCCCCCCCC,TRUE
15086,FDB015083,Pentyl heptanoate,CCCCCCC(=O)OCCCCC,TRUE
15089,FDB015086,2-Methylpropyl hexanoate,CCCCCC(=O)OCC(C)C,TRUE
15090,FDB015087,Pentyl hexanoate,CCCCCOC(=O)CCCCC,TRUE
15094,FDB015091,Butyl ethyl malonate,CCCCOC(=O)CC(=O)OCC,TRUE
15095,FDB015092,3-Methylbutyl 2-methylpropanoate,CC(C)CCOC(=O)C(C)C,TRUE
15097,FDB015094,2-Methylallyl butyrate,CCCC(=O)OCC(C)=C,TRUE
15098,FDB015095,Methyl (¡À)-2-methylpentanoate,CCCC(C)C(=O)OC,TRUE
15101,FDB015098,Methyl 4-tert-butylphenylacetate,COC(=O)CC1=CC=C(C=C1)C(C)(C)C,TRUE
15102,FDB015099,6''-O-alpha-D-Galactopyranosylciceritol,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,TRUE
15104,FDB015101,Schidigerasaponin F1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(O)C(OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
15105,FDB015102,Schidigerasaponin F2,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,TRUE
15106,FDB015103,"b-Chlorogenin 3-[2'',4''-dirhamnosylglucoside]",CC1C2C(CC3C4CC(O)C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
15107,FDB015104,Schidigerasaponin D1,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OCC(O)C(O)C3O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
15109,FDB015106,Schidigerasaponin D3,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
15167,FDB015163,Uzarigenin 3-[xylosyl-(1->2)-rhamnoside],CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(CCC43O)C3=CC(=O)OC3)C2)C(OC2OCC(O)C(O)C2O)C(O)C1O,TRUE
15175,FDB015171,Epicatechin-(4beta->8)-gallocatechin,OC1CC2=C(O)C=C(O)C(C3C(O)C(OC4=CC(O)=CC(O)=C34)C3=CC=C(O)C(O)=C3)=C2OC1C1=CC(O)=C(O)C(O)=C1,TRUE
15189,FDB015185,Assamsaponin E,C\C=C(\C)C(=O)OC1C(O)C2(COC(C)=O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7OC7OCC(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2CC1(C)C,TRUE
15211,FDB015207,Prodelphinidin A1,OC1CC2=C(O)C=C3OC4(OC5=CC(O)=CC(O)=C5C(C4O)C3=C2OC1C1=CC(O)=C(O)C(O)=C1)C1=CC(O)=C(O)C(O)=C1,TRUE
15212,FDB015208,"6,7-Didehydrofevicordin F 3-[glucosyl-(1->6)-glucoside]",CC1=C2C=CC3C4(C)CC(O)C(C(C)(O)C(O)\C=C\C(C)(C)O)C4(C)CC(=O)C3(C)C2=CC(O)=C1OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
15213,FDB015209,"25-Acetyl-6,7-didehydrofevicordin F 3-glucoside",CC(=O)OC(C)(C)\C=C\C(O)C(C)(O)C1C(O)CC2(C)C3C=CC4=C(C)C(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C3(C)C(=O)CC12C,TRUE
15214,FDB015210,"25-Acetyl-6,7-didehydrofevicordin F 3-[glucosyl-(1->6)-glucoside]",CC(=O)OC(C)(C)\C=C\C(O)C(C)(O)C1C(O)CC2(C)C3C=CC4=C(C)C(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)=C(O)C=C4C3(C)C(=O)CC12C,TRUE
15219,FDB015215,Tetrahydropersin,CCCCCCCCCCCCCCCCCC(=O)CC(O)COC(C)=O,TRUE
15236,FDB015232,Oleanolic acid 3-[glucosyl-(1->4)-xyloside],CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
15237,FDB015233,Momordin I,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,TRUE
15241,FDB015237,28-[Glucosyl-(1->6)-glucosyl]oleanolic acid 3-arabinoside,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,TRUE
15278,FDB015274,2-Methylpropyl 3-oxobutanoate,CC(C)COC(=O)CC(C)=O,TRUE
15291,FDB015287,Manganese oxide (MnO),[O--].[Mn++],TRUE
15296,FDB015292,Sodium aluminium oxide (NaAlO2),[O--].[O--].[Na+].[Al+3],TRUE
15299,FDB015295,Isoabsinthin,[H][C@@]12CC[C@](C)(O)[C@@]3([H])C(=C(C)[C@@]4([H])[C@]3([H])[C@H]3C=C(C)[C@@]44[C@@]5([H])OC(=O)[C@@H](C)[C@]5([H])CC[C@](C)(O)[C@]34[H])[C@]1([H])OC(=O)[C@H]2C,TRUE
15300,FDB015296,Anabsin,[H][C@]12C[C@@](C)(O)C[C@H]3[C@H](C)C(=O)O[C@@H]3C1=C(C)[C@@]1([H])[C@]2([H])[C@@]2([H])[C@H](O)[C@@]3(C)O[C@@]4(C)CC[C@H]5[C@H](C)C(=O)O[C@@H]5C13[C@@]24[H],TRUE
15301,FDB015297,Anabsinthin,[H][C@]12C[C@@](C)(O)C[C@H]3[C@H](C)C(=O)O[C@@H]3C1=C(C)[C@@]1([H])[C@]2([H])[C@@]2([H])C[C@@]3(C)O[C@@]4(C)CC[C@H]5[C@H](C)C(=O)O[C@@H]5C13[C@@]24[H],TRUE
15312,FDB015308,Cynaropicrin,OCC(=C)C(=O)OC1CC(=C)C2CC(O)C(=C)C2C2OC(=O)C(=C)C12,TRUE
15323,FDB015319,Isobutyl salicylate,CC(C)COC(=O)C1=CC=CC=C1O,TRUE
15355,FDB015351,"1,3,7,9-Tetramethyluric acid",CN1C(=O)N(C)C2=C1N(C)C(=O)N(C)C2=O,TRUE
15361,FDB015357,Magnesium dichloride,[Mg++].[Cl-].[Cl-],TRUE
15362,FDB015358,Magnesium oxide (MgO),[O--].[Mg++],TRUE
15369,FDB015365,Austricin,CC1C2C(OC1=O)C1C(C)=CC(=O)C1=C(C)CC2O,TRUE
15373,FDB015369,Manganese(II) sulfate (MnSO4),[Mn++].[O-]S([O-])(=O)=O,TRUE
15383,FDB015379,Trigoneoside XIb,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,TRUE
15384,FDB015380,Trigoneoside Xa,CC(CCC1(O)OC2CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,TRUE
15387,FDB015383,Annuolide C,OC1CC2C(OC(=O)C2=C)C2C(CCC2=C)C1=C,TRUE
15396,FDB015392,Zinc acetate,[Zn++].CC([O-])=O.CC([O-])=O,TRUE
15397,FDB015393,Sodium hydrogen sulfate,[Na+].OS([O-])(=O)=O,TRUE
15398,FDB015394,Disodium sulfide,[Na].S,TRUE
15403,FDB015399,Sodium hydroxide (NaOH),[OH-].[Na+],TRUE
15405,FDB015401,Calcium oxide,[O--].[Ca++],TRUE
15406,FDB015402,Calcium sulfate,[Ca++].[O-]S([O-])(=O)=O,TRUE
15407,FDB015403,Sinjarite,O.O.[Cl-].[Cl-].[Ca++],TRUE
15408,FDB015404,Calcium chloride (CaCl2),[Cl-].[Cl-].[Ca++],TRUE
15410,FDB015406,Potassium sulfate (K2SO4),[K+].[K+].[O-]S([O-])(=O)=O,TRUE
15415,FDB015411,Potassium hydroxide (KOH),[OH-].[K+],TRUE
15421,FDB015417,Potassium acetate,[K+].CC([O-])=O,TRUE
15422,FDB015418,Sodium acetate,[Na+].CC([O-])=O,TRUE
15435,FDB015431,Calcium hydroxide (Ca(OH)2),[OH-].[OH-].[Ca++],TRUE
15436,FDB015432,Magnesium sulfate heptahydrate,O.O.O.O.O.O.O.[Mg++].[O-]S([O-])(=O)=O,TRUE
15437,FDB015433,Sodium sulfate,[Na+].[Na+].[O-]S([O-])(=O)=O,TRUE
15438,FDB015434,Sodium sulfate decahydrate,O.O.O.O.O.O.O.O.O.O.[Na+].[Na+].[O-]S([O-])(=O)=O,TRUE
15442,FDB015438,Potassium iodide,[K+].[I-],TRUE
15443,FDB015439,Potassium chloride,[Cl-].[K+],TRUE
15444,FDB015440,Sodium fluoride (NaF),[F-].[Na+],TRUE
15445,FDB015441,Sodium alum,O.O.O.O.O.O.O.O.O.O.O.O.[Na+].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O,TRUE
15447,FDB015443,Calcium acetate,[Ca++].CC([O-])=O.CC([O-])=O,TRUE
15450,FDB015446,Palygorskite,O.O.O.O.O.O.O.O.O.O.O.O.O.O.[OH-].[Mg].[Mg].[Al].[Al].[SiH4].[SiH4].[SiH4].[SiH4],TRUE
15452,FDB015448,Tin(II) chloride (SnCl2),[Cl-].[Cl-].[Sn++],TRUE
15453,FDB015449,Tin chloride (SnCl4),[Cl-].[Cl-].[Cl-].[Cl-].[Sn+4],TRUE
15470,FDB015466,Aucubin,OCC1OC(OC2OC=CC3C(O)C=C(CO)C23)C(O)C(O)C1O,TRUE
15473,FDB015469,beta-Ionone,CC(=O)\C=C\C1=C(C)CCCC1(C)C,TRUE
15475,FDB015471,Lutein,C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,TRUE
15477,FDB015473,Persenone A,CCCCC\C=C/C\C=C/CCCCC\C=C\C(=O)CC(O)COC(C)=O,TRUE
15484,FDB015480,"3,5,8-Megastigmatrien-7-one",C\C=C\C(=O)C1=C(C)C=CCC1(C)C,TRUE
15495,FDB015491,"1,26-Hexacosanediol",OCCCCCCCCCCCCCCCCCCCCCCCCCCO,TRUE
15498,FDB015494,Methyl jasmonate,CC\C=C/C[C@@H]1[C@@H](CC(=O)OC)CCC1=O,TRUE
15503,FDB015499,Quassin,COC1=CC(C)C2CC3OC(=O)CC4C(C)=C(OC)C(=O)C(C34C)C2(C)C1=O,TRUE
15517,FDB015513,Pear ester,CCCCC\C=C/C=C/C(=O)OCC,TRUE
15539,FDB015535,Chrysin,OC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,TRUE
15540,FDB015536,7-Methylchrysin,COC1=CC(O)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,TRUE
15541,FDB015537,"5,7-Dimethylchrysin",COC1=CC(OC)=C2C(=O)C=C(OC2=C1)C1=CC=CC=C1,TRUE
15547,FDB015543,"3,4-Dihydro-2H-1-benzopyran-2-one",O=C1CCC2=CC=CC=C2O1,TRUE
15549,FDB015545,Eugenin,COC1=CC(O)=C2C(=O)C=C(C)OC2=C1,TRUE
15556,FDB015552,Sinensetin,COC1=C(OC)C=C(C=C1)C1=CC(=O)C2=C(OC)C(OC)=C(OC)C=C2O1,TRUE
15558,FDB015554,Phlorizin,OC[C@H]1O[C@@H](OC2=CC(O)=CC(O)=C2C(=O)CCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,TRUE
15566,FDB015562,Artabsin,CC1C2CCC(C)(O)C3=CCC(C)=C3C2OC1=O,TRUE
15569,FDB015565,Matricin,CC1C2C(OC1=O)C1C(C=CC1(C)O)=C(C)CC2OC(C)=O,TRUE
15594,FDB015590,Hydroxypelenolide,CC1C2CC\C(C)=C/CC(O)C(C)CC2OC1=O,TRUE
15622,FDB015618,Costunolide,C\C1=C\CC\C(C)=C/C2OC(=O)C(=C)C2CC1,TRUE
15625,FDB015621,3-Epinobilin,C\C=C(\C)C(=O)OC1C\C(C)=C\CC(O)\C(C)=C\C2OC(=O)C(=C)C12,TRUE
15633,FDB015629,Crispolide,CC12CC[C@@H](OO)C(C1)=CC[C@@H]1[C@H](OC(=O)C1=C)[C@@H]2O,TRUE
15637,FDB015633,Croscarmellose,CC(O)=O.OCC(O)C(O)C(O)C(O)C=O,TRUE
15646,FDB015642,Steviol,CC12CCCC(C)(C1CCC13CC(=C)C(O)(C1)CCC23)C(O)=O,TRUE
15647,FDB015643,Steviobioside,CC12CCCC(C)(C1CCC13CC(=C)C(C1)(CCC23)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(O)=O,TRUE
15648,FDB015644,Dulcoside A,CC1OC(OC2C(O)C(O)C(CO)OC2OC23CC4(CC2=C)CCC2C(C)(CCCC2(C)C(=O)OC2OC(CO)C(O)C(O)C2O)C4CC3)C(O)C(O)C1O,TRUE
15673,FDB015669,alpha-Caryophyllene alcohol,[H][C@]12CC(C)(C)C[C@@]1([H])[C@]1(C)CCC[C@@]2(C)C1O,TRUE
15679,FDB015675,Lettucenin A,CC1=C2CCC(=C)C2=C2OC(=O)C(C=O)=C2C=C1,TRUE
15701,FDB015697,Multiflorenol,CC1(C)CCC2(C)CCC3(C)C4=CCC5C(C)(C)C(O)CCC5(C)C4CCC3(C)C2C1,TRUE
15702,FDB015698,Isomultiflorenol,CC1(C)CCC2(C)CCC3(C)C4=C(CCC3(C)C2C1)C1(C)CCC(O)C(C)(C)C1CC4,TRUE
15719,FDB015715,Tavulin,C\C1=C/C(O)C2C(OC(=O)C2=C)\C=C(C)\C(O)CC1,TRUE
15723,FDB015719,Diosbulbin B,CC12CC(OC11CC(OC1=O)C1C3CC(CC21)OC3=O)C1=COC=C1,TRUE
15724,FDB015720,Diosbulbin C,CC12CC(OC11CC(OC1=O)C1C(CC(O)CC21)C(O)=O)C1=COC=C1,TRUE
15729,FDB015725,Diosbulbinoside F,COC(=O)C1CC(O)CC2C1=C(CC1C(=O)OC(CC21C)C1=COC=C1)OC1OC(CO)C(O)C(O)C1O,TRUE
15730,FDB015726,6-Hexyltetrahydro-2H-pyran-2-one,CCCCCCC1CCCC(=O)O1,TRUE
15740,FDB015736,beta-Caryophyllene,C\C1=C\CCC(=C)C2CC(C)(C)C2CC1,TRUE
15772,FDB015768,beta-Ionol,CC(O)\C=C\C1=C(C)CCCC1(C)C,TRUE
15780,FDB015776,Sclareol,CC(O)(CCC1C(C)(O)CCC2C(C)(C)CCCC12C)C=C,TRUE
15791,FDB015787,Cascarillin,CC1C(CC2(C)C(CCC(O)C2(C)O)C1(CC(O)C1=COC=C1)C=O)OC(C)=O,TRUE
15792,FDB015788,Isocolumbin,CC12CC(OC(=O)C1CCC1(C)C2C2OC(=O)C1(O)C=C2)C1=COC=C1,TRUE
15816,FDB015812,Gelatin,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,TRUE
15818,FDB015814,Ginkgolide C,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@]34[C@@H]5OC(=O)[C@]3(O[C@@H]3OC(=O)[C@H](O)[C@]43[C@@H]([C@H]5O)C(C)(C)C)[C@@]12O,TRUE
15819,FDB015815,Ginkgolide B,C[C@@H]1C(=O)O[C@H]2[C@H](O)[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,TRUE
15820,FDB015816,Ginkgolide A,C[C@@H]1C(=O)O[C@H]2C[C@@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]33[C@@H](O)C(=O)O[C@H]3O[C@@]4(C(=O)O5)[C@@]12O,TRUE
15873,FDB015869,Butyl anthranilate,CCCCOC(=O)C1=CC=CC=C1N,TRUE
15904,FDB015900,Tatridin B,C\C1=C\C(O)C2C(CC(=C)C(O)CC1)OC(=O)C2=C,TRUE
15919,FDB015915,Scillipheosidin 3-[glucosyl-(1->2)-rhamnoside],CC1OC(OC2CCC3(C)C4CC(O)C5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,TRUE
15940,FDB015933,3-Epioleanolic acid,[H][C@@]12CC(C)(C)CC[C@@]1(CC[C@]1(C)C2=CC[C@]2([H])[C@@]3(C)CC[C@@H](O)C(C)(C)[C@]3([H])CC[C@@]12C)C(O)=O,TRUE
15941,FDB015934,28-Glucosyloleanolic acid 3-arabinoside,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,TRUE
15944,FDB015937,28-Glucopyranosyl-3-methyloleanolic acid,COC1CCC2(C)C(CCC3(C)C2CC=C2C4CC(C)(C)CCC4(CCC32C)C(=O)OC2OC(CO)C(O)C(O)C2O)C1(C)C,TRUE
15959,FDB015952,Zinc sulfate heptahydrate,O.O.O.O.O.O.O.[Zn++].[O-]S([O-])(=O)=O,TRUE
15973,FDB015966,Terpinolene,CC(C)=C1CCC(C)=CC1,TRUE
15975,FDB015968,gamma-Terpinene,CC(C)C1=CCC(C)=CC1,TRUE
15984,FDB015977,Mozambioside,CC12CC(=O)C3=C(C=CO3)C1CCC13CC(CC(OC4OC(CO)C(O)C(O)C4O)C21)C(O)(CO)C3,TRUE
15985,FDB015978,Cafamarine,OCC1OC(OCC2(O)CC34CC2CCC3C2(CO)CC(=O)C3=C(C=CO3)C2CC4)C(O)C(O)C1O,TRUE
16009,FDB016002,Cichoralexin,CC1C2CCC(C)C3C(C2OC1=O)C(C)=CC3=O,TRUE
16013,FDB016006,"3,4-Dimethyl-1,2-cyclopentanedione",CC1CC(=O)C(=O)C1C,TRUE
16014,FDB016007,"3,5-Dimethyl-1,2-cyclopentanedione",CC1CC(C)C(=O)C1=O,TRUE
16020,FDB016013,Tirucallol,[H][C@]1(CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@@H](C)CCC=C(C)C,TRUE
