id,public_id,name,SMILES,SMILES,InDomain
17237,FDB017230,3alpha-O-trans-Feruloyl-2alpha-hydroxy-12-ursen-28-oic acid,COC1=CC(\C=C\C(=O)OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(CCC43C)C(O)=O)C2(C)C)=CC=C1O,COC1=CC(\C=C\C(=O)OC2C(O)CC3(C)C(CCC4(C)C3CC=C3C5C(C)C(C)CCC5(CCC43C)C(O)=O)C2(C)C)=CC=C1O,FALSE
17238,FDB017231,Diosgenin 3-[glucosyl-(1->4)-[glucopyranosyl-(1->6)]-glucopyranosyl-(1->4)-rhamnosyl-(1->4)-[rhamnosyl-(1->2)]-glucoside],CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(OC5OC(CO)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
17239,FDB017232,Diosgenin 3-[glucosyl-(1->6)-glucosyl-(1->4)-rhamnosyl-(1->4)[rhamnosyl-(1->2)]-glucoside],CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(C)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C(O)C3O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,TRUE
17240,FDB017233,beta-Santalyl acetate,CC(=O)OC\C(C)=C/CCC1(C)C2CCC(C2)C1=C,CC(=O)OC\C(C)=C/CCC1(C)C2CCC(C2)C1=C,FALSE
17242,FDB017235,xi-p-Menth-3-en-1-ol,CC(C)C1=CCC(C)(O)CC1,CC(C)C1=CCC(C)(O)CC1,FALSE
17243,FDB017236,Dihydro-alpha-ionone,CC(=O)CC[C@H]1C(C)=CCCC1(C)C,CC(=O)CC[C@H]1C(C)=CCCC1(C)C,TRUE
17244,FDB017237,beta-Ionyl acetate,CC(OC(C)=O)\C=C\C1=C(C)CCCC1(C)C,CC(OC(C)=O)\C=C\C1=C(C)CCCC1(C)C,FALSE
17245,FDB017238,Eriojaposide A,CC(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)\C=C\C1C(C)=CC(=O)CC1(C)C,CC(OC1OC(COC2OCC(O)C(O)C2O)C(O)C(O)C1O)\C=C\C1C(C)=CC(=O)CC1(C)C,FALSE
17246,FDB017239,Eriojaposide B,CC(OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O)\C=C\C1C(C)=CC(=O)CC1(C)C,CC(OC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O)\C=C\C1C(C)=CC(=O)CC1(C)C,FALSE
17247,FDB017240,"3,3',5,5'-Tetrahydroxy-6,7-methyleneoxy-4'-methoxyflavone 3-glucuronide",COC1=C(O)C=C(C=C1O)C1=C(OC2OC(C(O)C(O)C2O)C(O)=O)C(=O)C2=C(O)C3=C(OCO3)C=C2O1,COC1=C(O)C=C(C=C1O)C1=C(OC2OC(C(O)C(O)C2O)C(O)=O)C(=O)C2=C(O)C3=C(OCO3)C=C2O1,FALSE
17248,FDB017241,"12-Hydroxy-11-methoxy-8,11,13-abietatrien-20-oic acid",[H][C@@]12CCC3=C(C1[C@@H](CCC2(C)C)C(O)=O)C(OC)=C(O)C(=C3)C(C)C,[H][C@@]12CCC3=C(C1[C@@H](CCC2(C)C)C(O)=O)C(OC)=C(O)C(=C3)C(C)C,FALSE
17249,FDB017242,Malvidin 3-sophoroside 5-glucoside,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,FALSE
17250,FDB017243,Malvidin 3-laminaribioside,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(OC)=C1O)C1=C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,FALSE
17251,FDB017244,Nonyl isovalerate,CCCCCCCCCOC(=O)CC(C)C,CCCCCCCCCOC(=O)CC(C)C,FALSE
17252,FDB017245,Panaquinquecol 1,CCCCCCCC(OC)C(O)CC#CC#CC(O)C=C,CCCCCCCC(OC)C(O)CC#CC#CC(O)C=C,FALSE
17253,FDB017246,2-Propenyl 3-methylbutanoate,CC(C)CC(=O)OCC=C,CC(C)CC(=O)OCC=C,TRUE
17254,FDB017247,Corossolone,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CCCCC(=O)CCCCCCCC1=CC(C)OC1=O,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CCCCC(=O)CCCCCCCC1=CC(C)OC1=O,FALSE
17255,FDB017248,2-Methylbutyl 3-methylbutanoate,CCC(C)COC(=O)CC(C)C,CCC(C)COC(=O)CC(C)C,TRUE
17256,FDB017249,Ammonium isovalerate,N.CC(C)CC(O)=O,N.CC(C)CC(O)=O,TRUE
17257,FDB017250,2-Methylpropyl 3-methylbutanoate,CC(C)COC(=O)CC(C)C,CC(C)COC(=O)CC(C)C,TRUE
17258,FDB017251,Isovitexin 2''-(6'''-p-coumaroylglucoside),OCC1OC(C(OC2OC(COC(=O)\C=C\C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,OCC1OC(C(OC2OC(COC(=O)\C=C\C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC=C(O)C=C2)C=C1O,FALSE
17259,FDB017252,Isovitexin 2''-(6'''-feruloylglucoside),COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(O)C(O)C(CO)OC3C3=C(O)C4=C(OC(=CC4=O)C4=CC=C(O)C=C4)C=C3O)C(O)C(O)C2O)=C1,COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(O)C(O)C(CO)OC3C3=C(O)C4=C(OC(=CC4=O)C4=CC=C(O)C=C4)C=C3O)C(O)C(O)C2O)=C1,FALSE
17260,FDB017253,Isovitexin 2''-(6'''-p-coumaroylglucoside) 4'-glucoside,OCC1OC(OC2=CC=C(C=C2)C2=CC(=O)C3=C(O2)C=C(O)C(C2OC(CO)C(O)C(O)C2OC2OC(COC(=O)\C=C\C4=CC=C(O)C=C4)C(O)C(O)C2O)=C3O)C(O)C(O)C1O,OCC1OC(OC2=CC=C(C=C2)C2=CC(=O)C3=C(O2)C=C(O)C(C2OC(CO)C(O)C(O)C2OC2OC(COC(=O)\C=C\C4=CC=C(O)C=C4)C(O)C(O)C2O)=C3O)C(O)C(O)C1O,FALSE
17261,FDB017254,Isovitexin 2''-(6'''-feruloylglucoside) 4'-glucoside,COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(O)C(O)C(CO)OC3C3=C(O)C4=C(OC(=CC4=O)C4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)C=C3O)C(O)C(O)C2O)=C1,COC1=C(O)C=CC(\C=C\C(=O)OCC2OC(OC3C(O)C(O)C(CO)OC3C3=C(O)C4=C(OC(=CC4=O)C4=CC=C(OC5OC(CO)C(O)C(O)C5O)C=C4)C=C3O)C(O)C(O)C2O)=C1,FALSE
17263,FDB017256,Carvyl acetate,CC(=O)OC1CC(CC=C1C)C(C)=C,CC(=O)OC1CC(CC=C1C)C(C)=C,TRUE
17264,FDB017257,Carvyl propionate,CCC(=O)OC1CC(CC=C1C)C(C)=C,CCC(=O)OC1CC(CC=C1C)C(C)=C,TRUE
17265,FDB017258,Naringin 6''-rhamnoside,CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)CC(OC4=C3)C3=CC=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(OC3=CC(O)=C4C(=O)CC(OC4=C3)C3=CC=C(O)C=C3)C(OC3OC(C)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,TRUE
17266,FDB017259,Pratensein 3'-glucoside,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,COC1=C(OC2OC(CO)C(O)C(O)C2O)C=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O,FALSE
17267,FDB017260,alpha-Terpinyl cinnamate,CC1=CCC(CC1)C(C)(C)OC(=O)\C=C\C1=CC=CC=C1,CC1=CCC(CC1)C(C)(C)OC(=O)\C=C\C1=CC=CC=C1,FALSE
17269,FDB017262,alpha-Terpinyl anthranilate,CC1=CCC(CC1)C(C)(C)OC(=O)C1=CC=CC=C1N,CC1=CCC(CC1)C(C)(C)OC(=O)C1=CC=CC=C1N,TRUE
17270,FDB017263,1-Ethoxy-3-methyl-2-butene,CCOCC=C(C)C,CCOCC=C(C)C,FALSE
17271,FDB017264,Calcium trimetaphosphate,[Ca++].[Ca++].[Ca++].O[P](=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)=O,[Ca++].[Ca++].[Ca++].O[P](=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)(=O)[P](O)(=O)=O,FALSE
17272,FDB017265,"(R)-2,7-Dihydroxy-2H-1,4-benzoxazin-3(4H)-one",OC1OC2=C(NC1=O)C=CC(O)=C2,OC1OC2=C(NC1=O)C=CC(O)=C2,FALSE
17273,FDB017266,"(R)-2-Hydroxy-7-methoxy-2H-1,4-benzoxazin-3(4H)-one",COC1=CC2=C(NC(=O)C(O)O2)C=C1,COC1=CC2=C(NC(=O)C(O)O2)C=C1,FALSE
17274,FDB017267,delta-Tetradecalactone,CCCCCCCCCC1CCCC(=O)O1,CCCCCCCCCC1CCCC(=O)O1,TRUE
17275,FDB017268,Dehydrophytosphingosine,CCCCCCCCC\C=C\CCCC(O)C(O)C(N)CO,CCCCCCCCC\C=C\CCCC(O)C(O)C(N)CO,FALSE
17276,FDB017269,Glycerol 1-dodecanoate 2-tetradecanoate 3-octanoate,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCCCC,CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCC)COC(=O)CCCCCCCCCCC,FALSE
17277,FDB017270,Glycerol 1-(9Z-octadecenoate) 2-octanoate 3-tetradecanoate,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C\CCCCCCCC)OC(=O)CCCCCCC,CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C\CCCCCCCC)OC(=O)CCCCCCC,FALSE
17278,FDB017271,Triparinarin,CC\C=C\C=C\C=C\C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C=C/C=C/C=C/CC)OC(=O)CCCCCCC\C=C/C=C/C=C/C=C/CC,CC\C=C\C=C\C=C\C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/C=C/C=C/C=C/CC)OC(=O)CCCCCCC\C=C/C=C/C=C/C=C/CC,FALSE
17279,FDB017272,Triricinolein,CCCCCCC(O)C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CC(O)CCCCCC)OC(=O)CCCCCCC\C=C\CC(O)CCCCCC,CCCCCCC(O)C\C=C/CCCCCCCC(=O)OCC(COC(=O)CCCCCCC\C=C/CC(O)CCCCCC)OC(=O)CCCCCCC\C=C\CC(O)CCCCCC,FALSE
17280,FDB017273,Nb-Methylserotonin,CNCCC1=CNC2=C1C=C(O)C=C2,CNCCC1=CNC2=C1C=C(O)C=C2,FALSE
17281,FDB017274,Isomultiflorenyl acetate,[H][C@@]12CC(C)(C)CC[C@]1(C)CC[C@]1(C)C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)C1CC3,[H][C@@]12CC(C)(C)CC[C@]1(C)CC[C@]1(C)C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](OC(C)=O)C(C)(C)C1CC3,FALSE
17282,FDB017275,"Stigmast-4-ene-3,6-dione",CC[C@H](CC[C@@H](C)C1CCC2C3CC(=O)C4=CC(=O)CC[C@]4(C)C3CC[C@]12C)C(C)C,CC[C@H](CC[C@@H](C)C1CCC2C3CC(=O)C4=CC(=O)CC[C@]4(C)C3CC[C@]12C)C(C)C,FALSE
17283,FDB017276,"1,28-Dicaffeoyloctacosanediol",OC1=C(O)C=C(\C=C\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\C=C\C2=CC(O)=C(O)C=C2)C=C1,OC1=C(O)C=C(\C=C\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\C=C\C2=CC(O)=C(O)C=C2)C=C1,FALSE
17284,FDB017277,"1,28-Octacosanediol diferulate",COC1=C(O)C=C(\C=C\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\C=C\C2=CC(O)=C(OC)C=C2)C=C1,COC1=C(O)C=C(\C=C\C(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)\C=C\C2=CC(O)=C(OC)C=C2)C=C1,FALSE
17285,FDB017278,Garcimangosone D,OCC1OC(OC2=CC(O)=CC(O)=C2C(=O)C2=CC=CC=C2)C(O)C(O)C1O,OCC1OC(OC2=CC(O)=CC(O)=C2C(=O)C2=CC=CC=C2)C(O)C(O)C1O,FALSE
17286,FDB017279,"(3E,6Z)-3,6-Nonadien-1-ol",CC\C=C/C\C=C\CCO,CC\C=C/C\C=C\CCO,FALSE
17287,FDB017280,"(3E,6Z)-Nonadien-1-yl acetate",CC\C=C/C\C=C\CCOC(C)=O,CC\C=C/C\C=C\CCOC(C)=O,FALSE
17288,FDB017281,Gomphrenol 3-methylether 4'-glucuronide,COC1=C(OC2=CC3=C(OCO3)C(O)=C2C1=O)C1=CC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1,COC1=C(OC2=CC3=C(OCO3)C(O)=C2C1=O)C1=CC=C(OC2OC(C(O)C(O)C2O)C(O)=O)C=C1,FALSE
17289,FDB017282,xi-16-Methyloctadecanoic acid,CCC(C)CCCCCCCCCCCCCCC(O)=O,CCC(C)CCCCCCCCCCCCCCC(O)=O,FALSE
17290,FDB017283,Disodium cyanodithioimidocarbamate,[Na+].[Na+].[S-]C([S-])=NC#N,[Na+].[Na+].[S-]C([S-])=NC#N,FALSE
17291,FDB017284,xi-5-Acetyltetrahydro-2(3H)-furanone,CC(=O)C1CCC(=O)O1,CC(=O)C1CCC(=O)O1,FALSE
17292,FDB017285,Octadecyl fumarate,CCCCCCCCCCCCCCCCCCOC(=O)\C=C/C(O)=O,CCCCCCCCCCCCCCCCCCOC(=O)\C=C/C(O)=O,FALSE
17293,FDB017286,Sodium fumarate,[Na+].[Na+].[O-]C(=O)\C=C\C([O-])=O,[Na+].[Na+].[O-]C(=O)\C=C\C([O-])=O,FALSE
17294,FDB017287,Potassium fumarate,[K+].[K+].[O-]C(=O)\C=C\C([O-])=O,[K+].[K+].[O-]C(=O)\C=C\C([O-])=O,FALSE
17295,FDB017288,Calcium fumarate,[Ca++].[O-]C(=O)\C=C/C([O-])=O,[Ca++].[O-]C(=O)\C=C/C([O-])=O,FALSE
17296,FDB017289,Magnesium fumarate,[Mg++].[O-]C(=O)\C=C/C([O-])=O,[Mg++].[O-]C(=O)\C=C/C([O-])=O,FALSE
17297,FDB017290,"1,1-Diethoxy-2,6-nonadiene",CCOC(OCC)\C=C/CC\C=C/CC,CCOC(OCC)\C=C/CC\C=C/CC,FALSE
17298,FDB017291,"(2E,6Z)-2,6-Nonadien-1-Yl acetate",CC\C=C/CC\C=C/COC(C)=O,CC\C=C/CC\C=C/COC(C)=O,FALSE
17299,FDB017292,Gibberellin A81,CC12CC(O)CC3(OC1=O)C1CCC4(O)CC1(CC4=C)C(C23)C(O)=O,CC12CC(O)CC3(OC1=O)C1CCC4(O)CC1(CC4=C)C(C23)C(O)=O,FALSE
17300,FDB017293,2-Octenyl butyrate,CCCCC\C=C/COC(=O)CCC,CCCCC\C=C/COC(=O)CCC,FALSE
17301,FDB017294,Manganese citrate,[Mn].OC(=O)CC(O)(CC(O)=O)C(O)=O,[Mn].OC(=O)CC(O)(CC(O)=O)C(O)=O,FALSE
17302,FDB017295,1-Isopropyl citrate,CC(C)OC(=O)CC(O)(CC(O)=O)C(O)=O,CC(C)OC(=O)CC(O)(CC(O)=O)C(O)=O,FALSE
17303,FDB017296,2-Isopropyl citrate,CC(C)OC(=O)C(O)(CC(O)=O)CC(O)=O,CC(C)OC(=O)C(O)(CC(O)=O)CC(O)=O,FALSE
17305,FDB017298,Pelargonidin 3-rhamnoside,CC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,CC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,TRUE
17306,FDB017299,Pelargonidin 3-(6''-malonylglucoside),O[C@@H]1[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@H]1O,O[C@@H]1[C@@H](COC(=O)CC(O)=O)O[C@@H](OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)[C@H](O)[C@H]1O,FALSE
17307,FDB017300,Pelargonidin 3-rhamnoside 5-glucoside,CC1OC(OC2=CC3=C(C=C(O)C=C3OC3OC(CO)C(O)C(O)C3O)[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,CC1OC(OC2=CC3=C(C=C(O)C=C3OC3OC(CO)C(O)C(O)C3O)[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O,FALSE
17308,FDB017301,3-Caffeoylpelargonidin 5-glucoside,OCC1OC(OC2=C3C=C(OC(=O)\C=C\C4=CC=C(O)C(O)=C4)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O,OCC1OC(OC2=C3C=C(OC(=O)\C=C\C4=CC=C(O)C(O)=C4)C(=[O+]C3=CC(O)=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O,FALSE
17309,FDB017302,3-Ferulylpelargonidin 5-glucoside,COC1=CC(\C=C\C(=O)OC2=CC3=C(OC4OC(CO)C(O)C(O)C4O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)=CC=C1O,COC1=CC(\C=C\C(=O)OC2=CC3=C(OC4OC(CO)C(O)C(O)C4O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)=CC=C1O,FALSE
17310,FDB017303,Pelanin,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCCC,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(O)=CC=C4[C@@]3([H])CC[C@]12C)OC(=O)CCCC,FALSE
17311,FDB017304,Peonidin 3-arabinoside,COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)C(O)=CC(O)=C2,COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H]1O)C(O)=CC(O)=C2,FALSE
17312,FDB017305,Peonidin 3-rutinoside,[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(OC)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,[H][C@@]1(C)O[C@@]([H])(OC[C@@]2([H])O[C@@]([H])(OC3=CC4=C(C=C(O)C=C4O)[O+]=C3C3=CC(OC)=C(O)C=C3)[C@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(O)[C@]([H])(O)[C@@]1([H])O,TRUE
17313,FDB017306,Peonidin 3-[4-hydroxycinnamoyl-b-D-glucopyranoside],COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O,COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O,FALSE
17314,FDB017307,Peonidin 3-galactoside,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(OC)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,[H][C@]1(CO)O[C@@]([H])(OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(OC)=C(O)C=C2)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O,TRUE
17315,FDB017308,Peonidin 3-glucoside,COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,COC1=C(O)C=CC(=C1)C1=[O+]C2=CC(O)=CC(O)=C2C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,TRUE
17317,FDB017310,Peonidin 3-rhamnoside 5-glucoside,COC1=C(O)C=CC(=C1)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,COC1=C(O)C=CC(=C1)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,FALSE
17318,FDB017311,Peonidin 3-rhamnoside,COC1=C(O)C=CC(=C1)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,COC1=C(O)C=CC(=C1)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,TRUE
17319,FDB017312,Peonidin 3-(6''-p-coumaroyl-glucoside) 5-glucoside,COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](COC(=O)\C=C\C3=CC=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]1O)C(O[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1C)=CC(O)=C2,COC1=C(O)C=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](COC(=O)\C=C\C3=CC=C(O)C=C3)[C@@H](O)[C@H](O)[C@H]1O)C(O[C@@H]1OC(CO)[C@@H](O)[C@H](O)C1C)=CC(O)=C2,FALSE
17320,FDB017313,Petunidin 3-galactoside,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1OC1OC(CO)C(O)C(O)C1O)C(O)=CC(O)=C2,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1OC1OC(CO)C(O)C(O)C1O)C(O)=CC(O)=C2,TRUE
17321,FDB017314,Petunidin 3-arabinoside,COC1=CC(=CC(O)=C1O)C1=C(OC2OCC(O)C(O)C2O)C=C2C=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(OC2OCC(O)C(O)C2O)C=C2C=CC(O)=CC2=[O+]1,FALSE
17322,FDB017315,Petanin,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC3OC(C)C(OC(=O)\C=C\C4=CC=C(O)C=C4)C(O)C3O)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC3OC(C)C(OC(=O)\C=C\C4=CC=C(O)C=C4)C(O)C3O)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,FALSE
17323,FDB017316,Petunidin 3-gentiobioside,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C=C2C(O)=CC(O)=CC2=[O+]1,FALSE
17324,FDB017317,Petunidin 3-glucoside,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2,TRUE
17325,FDB017318,Petunidin 3-rutinoside,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2,COC1=C(O)C(O)=CC(=C1)C1=[O+]C2=C(C=C1O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C(O)=CC(O)=C2,FALSE
17326,FDB017319,Petunidin 3-rhamnoside 5-glucoside,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(C)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,FALSE
17327,FDB017320,Petunidin 3-(p-coumaroylglucoside),COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(O)C=C2C(O)=CC(O)=CC2=[O+]1,FALSE
17328,FDB017321,Petunidin 3-(6''-p-coumarylglucoside) 5-glucoside,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC(=O)\C=C\C3=CC=C(O)C=C3)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,COC1=CC(=CC(O)=C1O)C1=C(OC2OC(COC(=O)\C=C\C3=CC=C(O)C=C3)C(O)C(O)C2O)C=C2C(OC3OC(CO)C(O)C(O)C3O)=CC(O)=CC2=[O+]1,FALSE
